X,Y,PCBA1030,PCBA1461,PCBA1468,PCBA1688,PCBA2546,PCBA2551,PCBA504332,PCBA504339,PCBA504444,PCBA504467,PCBA540276,PCBA588855,PCBA624288,PCBA624296,PCBA624417,PCBA651635,PCBA686970,PCBA686978,PCBA686979,PCBA720504,PCBA720579,PCBA720580,PCBA883,PCBA884,PCBA891,PCBA938
1.7873827,-12.081532,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,,
2.7246454,59.20769,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,,0.0,
20.726946,1.6942327,0.0,,0.0,,,,0.0,0.0,1.0,,1.0,1.0,0.0,1.0,,,1.0,,,0.0,1.0,,,,,
-25.02927,4.3467364,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
10.610485,-23.069305,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
-19.12287,4.7313566,,,,,,,,,,,,,,,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,,,,
5.1242437,-36.75348,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
-17.707193,-45.854034,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
-32.274025,-12.799552,,,,,,,,,,,,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,,,,
14.52267,-30.459507,,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
2.1959693,-8.57199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
-4.285756,-39.770943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,
-17.743925,-43.340477,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,
3.5991871,63.70614,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,1.0,0.0,0.0
16.463337,13.371329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
13.023412,0.7367094,0.0,,1.0,,,,0.0,0.0,,0.0,,1.0,0.0,0.0,1.0,,,1.0,1.0,0.0,,1.0,,,,
-8.317734,-34.64358,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-27.464884,6.3358583,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,
-13.795906,8.18074,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-25.076487,3.0914314,,,,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,
-26.841084,1.876693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
-16.838947,10.091584,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,
-21.461409,2.9571059,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,
28.326574,11.305918,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,0.0,,,,,,0.0
-2.2529585,-40.980827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,
14.609641,-35.191315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,0.0
11.27032,-34.51242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
-26.474556,-18.936352,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,1.0,,0.0,0.0,,,,
-10.464662,14.017303,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0
-11.521861,0.7005808,,,,,1.0,0.0,,0.0,,,,1.0,0.0,,,,1.0,1.0,,1.0,,,,,,
6.600374,-35.67267,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
0.89867854,61.378265,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,,0.0
-21.835217,2.696713,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
23.940128,2.9423487,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,0.0,0.0,,,,,,,
-16.114204,-39.094242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-14.680113,-1.8364193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,
13.379147,-19.633562,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
6.068561,-23.785353,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0
-26.666601,-17.908712,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,1.0,,0.0,,,,,,
23.64176,-0.66638345,,,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,0.0,1.0,1.0,,,,
-29.755335,-8.203377,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,,,,
-27.848936,-9.7347355,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
13.6741,-18.125122,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,0.0
8.568915,59.79786,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,1.0,,0.0,0.0
-19.686262,-13.25896,,,0.0,,,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,,,,,,,
30.503881,19.635975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,
-2.9818575,-33.309834,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,,,,
-1.2289984,-36.698254,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,,,,
15.081687,-19.176594,,,,,,,,,,,,1.0,,,,,,1.0,1.0,0.0,0.0,0.0,,,,
9.815523,-23.7151,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,
14.718207,-20.719458,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,
-7.8348827,26.84645,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-10.116952,24.344799,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-8.208678,24.731318,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,
29.2383,8.632405,,,,,,,,,,,,0.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,,,
6.5474987,59.26655,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,
-12.121441,0.33320558,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
0.30108127,-36.270264,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0
20.646427,2.045587,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,
-1.2651654,-36.552193,,,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,,,
-0.17310776,54.363293,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,1.0,,,,,0.0,,0.0,0.0
24.377037,11.651489,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
-27.318636,-17.319971,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,1.0,1.0,0.0,0.0,,,,,
-25.594324,-18.348036,,,,0.0,0.0,0.0,0.0,,,1.0,,,0.0,0.0,,1.0,,1.0,1.0,0.0,,,,,,
-3.2015781,-36.987347,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
13.3791485,-19.63357,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,,,,
16.48748,-29.440376,,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
-8.667515,22.97046,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
10.827752,-32.07679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
-17.14969,-2.421391,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,
11.962026,-34.61089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,
-3.3732426,-40.524094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
13.764714,-31.274729,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
15.173896,15.163869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
15.830473,-14.775491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,
27.047382,7.2194686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,
3.700242,-36.34488,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,
15.460506,-30.94405,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,,,,,0.0,,1.0,,0.0,,,,,,
-25.321922,-4.3974385,,,,,,,0.0,0.0,,,0.0,,,,,,,1.0,,,0.0,0.0,,,,
14.072019,-14.649839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
-17.625912,4.6057663,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
20.405933,5.6896105,,1.0,,,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,,,,0.0
25.59899,1.9103578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
26.599047,5.128614,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,0.0,0.0,,,,,,,
-16.28005,-9.068059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,
23.019602,10.687598,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0
-2.399563,15.256397,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,,,
3.3753395,66.831535,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,1.0,0.0
18.73023,12.480382,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,,,,0.0
7.2417507,5.385431,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,
4.2802596,10.6976185,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
-5.316072,-34.877808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,
-16.994875,2.8795214,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,,
-25.430948,-12.023091,,,,,,,0.0,0.0,1.0,,0.0,0.0,,,0.0,,,1.0,1.0,,0.0,0.0,,,,
-27.595469,-16.421885,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,,0.0,,,,
-20.189522,-16.104893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,1.0,,0.0,,,,,,
14.750077,-14.917184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,
9.895734,-33.50473,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
-31.83077,-11.488055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
-21.661142,-3.0523255,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,
-25.481316,-19.324337,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,
13.749067,-35.022182,0.0,0.0,0.0,,0.0,,,0.0,,,,,0.0,,1.0,0.0,,,,0.0,0.0,,,,,
3.4540935,-37.218887,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0
-8.50283,25.950373,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,,,,
4.9106784,59.403416,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,1.0,1.0
-32.294735,-6.6366057,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,
-7.5470853,-34.719074,,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,
-6.359459,-35.67332,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,1.0,,,0.0,0.0,,,,
1.1924182,-19.8366,,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,
2.306966,-22.000866,,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,,,,
7.255738,60.258575,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0
15.160298,-30.326376,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,
14.710259,-31.367397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,
-16.25288,-0.53732675,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,
-20.376642,-11.122148,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,
10.576868,3.7767045,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2.8144274,-10.982824,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
1.737887,-9.409281,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,
6.2818565,3.4313104,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,,,,,,,
-16.761934,-4.8941674,0.0,,0.0,,1.0,,,,,,0.0,,,,,,,,,,,,,,,
10.236967,-29.928783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
25.602133,19.6004,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,
1.757194,63.45277,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,1.0,
28.18886,14.55348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
-12.790967,-41.433044,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,0.0,1.0,,,1.0,1.0,,0.0,,1.0,,,,
18.519495,-12.242175,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,
7.0925164,-16.961142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,
27.381193,16.661705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,0.0
6.3710656,-13.682493,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
4.802347,11.623952,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-16.091097,-0.44346365,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,
-14.452867,-8.840342,1.0,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
7.525332,3.6729903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
-21.971329,11.795609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
5.9528794,3.0293047,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
10.141536,-28.758272,0.0,1.0,0.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,0.0,,1.0,1.0,1.0,0.0,,,,,,
3.5789158,11.94551,0.0,,0.0,0.0,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,1.0,0.0,,0.0,,,,
2.8239765,-22.769024,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
-5.565378,17.290144,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,0.0,0.0,,0.0,,
-27.091377,3.0154588,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,
22.468246,18.640217,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-28.125122,-6.2184334,,,,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,
10.686187,59.771572,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,1.0,,
3.9156675,58.233112,0.0,,,,1.0,,0.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0
-27.47672,3.6808255,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,
-9.614928,-39.759033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,0.0,,0.0,,,1.0,,0.0,0.0,0.0,,,,
-7.965077,-39.421467,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,1.0,1.0,0.0,0.0,0.0,,,,
6.515203,61.983517,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0
2.8484507,67.25131,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,0.0,,0.0,0.0
5.910127,59.351395,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,1.0,1.0,
-3.8185523,-40.016525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,,,
-27.862627,3.3892088,,,,,,,0.0,0.0,,1.0,,1.0,0.0,1.0,,,,,1.0,0.0,,,,,,
11.7497225,0.5614154,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,,,
12.39303,-0.79973537,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,
-4.4786854,-34.420685,0.0,0.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,,0.0,,1.0,1.0,1.0,0.0,0.0,,,,
21.505379,3.5988803,0.0,,,0.0,0.0,0.0,,0.0,,,1.0,0.0,0.0,,,0.0,0.0,1.0,,0.0,,0.0,,,,0.0
-0.6979205,-37.141823,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,1.0,0.0,,,,,,
-21.531248,-9.027624,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-9.082601,14.568468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,1.0,,0.0,0.0,0.0,,,,
-7.008967,26.221792,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,,,1.0,0.0,,0.0,0.0,0.0,0.0,,,,
25.855648,20.326208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
25.094995,19.92927,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
25.195103,7.949151,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
17.210993,0.09695105,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-15.3562565,-6.358758,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,,,
-23.167477,2.584334,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,
-23.880594,1.9169989,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
6.031559,4.0166264,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,,,0.0,0.0,,,0.0,,,,,,
18.5221,17.485537,,,,,,,,,,,,,,,0.0,,0.0,1.0,,0.0,0.0,0.0,,,,
-14.680345,-8.183546,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0.20190763,-34.06889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,0.0
3.120938,57.95923,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0
6.0950437,60.803783,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,1.0,
-9.3760195,26.055738,,,,,,,0.0,0.0,0.0,1.0,,,0.0,0.0,,,0.0,1.0,,0.0,,1.0,,,,
-27.491608,-17.865309,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
-17.58141,3.8224695,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
