X,Y,PCBA1030,PCBA1461,PCBA1468,PCBA1688,PCBA2546,PCBA2551,PCBA504332,PCBA504339,PCBA504444,PCBA504467,PCBA540276,PCBA588855,PCBA624288,PCBA624296,PCBA624417,PCBA651635,PCBA686970,PCBA686978,PCBA686979,PCBA720504,PCBA720579,PCBA720580,PCBA883,PCBA884,PCBA891,PCBA938
-59.086834,0.2128612,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,,0.0,
15.31781,-18.785542,0.0,,0.0,,,,0.0,0.0,1.0,,1.0,1.0,0.0,1.0,,,1.0,,,0.0,1.0,,,,,
-29.071602,44.568672,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
4.8852835,-28.816174,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
11.828847,6.1894283,,,,,,,,,,,,,,,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,,,,
18.423723,-27.868536,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
-24.983183,-35.15455,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
-20.860458,28.294884,,,,,,,,,,,,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,,,,
26.030506,-28.905838,,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
7.6251893,-34.907864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
2.4095461,-28.88726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,
-24.898832,-33.6066,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,
-59.006607,-0.90466654,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,1.0,0.0,0.0
29.106861,19.513617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
16.246998,-9.9393425,0.0,,1.0,,,,0.0,0.0,,0.0,,1.0,0.0,0.0,1.0,,,1.0,1.0,0.0,,1.0,,,,
1.4887204,-13.036043,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-23.111145,12.84802,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,
-9.797333,21.646328,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-4.1114616,25.14918,,,,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,
-12.185374,6.4544144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
-23.148323,21.175888,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,
-14.518143,23.02499,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,
20.234587,3.0813842,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,0.0,,,,,,0.0
11.716659,-35.453846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,
20.634497,-37.647385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,0.0
10.53475,-33.808903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
-8.271897,-6.9216776,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,1.0,,0.0,0.0,,,,
-2.1417058,37.665695,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0
-19.198246,17.452892,,,,,1.0,0.0,,0.0,,,,1.0,0.0,,,,1.0,1.0,,1.0,,,,,,
11.495829,-33.14538,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
-55.40599,5.1288977,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,,0.0
-12.178768,18.124353,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
20.360533,-8.977869,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,0.0,0.0,,,,,,,
-8.862313,-0.933298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-1.2058573,15.8479805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,
24.605392,-19.60073,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
4.5168014,-17.351059,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0
-11.721712,4.602877,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,1.0,,0.0,,,,,,
27.047773,-20.080763,,,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,0.0,1.0,1.0,,,,
-5.422377,3.0433033,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,,,,
-21.09451,12.2385,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
21.89952,-22.41629,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,0.0
-56.751102,6.872635,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,1.0,,0.0,0.0
-8.621727,-7.5490155,,,0.0,,,,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,,,,,,,
43.328274,-4.0051956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,
14.518892,-24.754042,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,,,,
14.279558,-24.261465,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,,,,
15.628909,-23.697678,,,,,,,,,,,,1.0,,,,,,1.0,1.0,0.0,0.0,0.0,,,,
15.0358305,-24.484234,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,
15.771842,-24.317074,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,
-1.463466,46.769264,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-2.024438,47.73131,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-1.1036781,47.384342,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,
24.563135,-5.759751,,,,,,,,,,,,0.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,,,
-55.989292,8.304667,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,
-15.344146,10.20766,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
9.586086,-22.410423,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0
20.624218,-0.5016252,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,
14.066913,-26.972466,,,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,,,
-58.923218,15.661169,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,1.0,,,,,0.0,,0.0,0.0
21.148697,17.564436,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
-11.481784,11.177904,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,1.0,1.0,0.0,0.0,,,,,
-11.085473,10.646058,,,,0.0,0.0,0.0,0.0,,,1.0,,,0.0,0.0,,1.0,,1.0,1.0,0.0,,,,,,
8.413854,-26.82289,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
24.605358,-19.600891,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,,,,
25.079031,-28.014147,,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,,,,
-4.763804,47.446136,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9.5197735,-35.296894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
3.224188,12.049923,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,
12.936592,-34.855312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,
-0.692169,-21.449589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
22.011108,-27.138313,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
13.096457,8.80103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
25.09404,13.269858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,
31.898829,16.272312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,
22.608019,-29.658405,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,
23.431452,-36.00125,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,,,,,0.0,,1.0,,0.0,,,,,,
-22.13205,15.608296,,,,,,,0.0,0.0,,,0.0,,,,,,,1.0,,,0.0,0.0,,,,
13.976909,-20.113327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0
-15.472524,20.719898,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
19.46135,-4.340723,,1.0,,,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,,,,0.0
12.061199,-4.8876815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
23.031403,-7.3031216,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,0.0,0.0,,,,,,,
2.011962,7.1608844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,
19.689419,4.784847,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0
10.63433,14.859812,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,,,
-57.333275,-2.873273,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,1.0,0.0
22.831715,-9.465863,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,,,,0.0
32.660587,8.601644,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,
-1.1936427,18.008026,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1.9611247,-21.564753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,
-0.49264774,25.660517,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,,
-15.190526,4.736848,,,,,,,0.0,0.0,1.0,,0.0,0.0,,,0.0,,,1.0,1.0,,0.0,0.0,,,,
-11.502989,11.202158,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,,0.0,,,,
-2.9552183,-1.4965751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,1.0,,0.0,,,,,,
25.06339,13.265085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,
9.470784,-34.303818,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
-8.179012,-2.3438096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0
-1.0532825,25.786863,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,
-3.8010447,10.21507,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,
24.220308,-34.693386,0.0,0.0,0.0,,0.0,,,0.0,,,,,0.0,,1.0,0.0,,,,0.0,0.0,,,,,
13.778504,-31.083876,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0
-0.023773775,44.42252,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,,,,
-54.156128,11.239448,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,1.0,1.0
-30.939354,45.92157,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,,,0.0,1.0,1.0,0.0,0.0,0.0,,,,
-17.608282,-14.376194,,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,
-17.009153,-14.328542,,,,,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,1.0,,,0.0,0.0,,,,
-17.54484,-13.6548,,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,
-16.95545,-13.72464,,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,,,,
-57.089684,4.567769,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0
9.70531,-22.71096,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,,,,,
18.933449,-38.429733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,
-14.055415,-4.6016226,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,
8.565583,12.701414,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,
18.775917,-4.9179044,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
3.2807713,5.8303223,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,
0.006441247,15.524661,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,
28.857586,-11.42055,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,,,,,,,
-17.531063,10.1296,0.0,,0.0,,1.0,,,,,,0.0,,,,,,,,,,,,,,,
3.3953397,-20.067804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
32.0385,20.775978,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,
-58.471096,-0.38017914,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,1.0,
41.466568,-4.158861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
-4.1668077,-13.976701,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,0.0,1.0,,,1.0,1.0,,0.0,,1.0,,,,
14.600838,-5.141107,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,
21.43197,-14.589195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,
22.76117,-3.1501505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,0.0
3.4796689,11.8736515,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
21.401125,8.195206,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-14.055781,-4.601639,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,
-11.267661,7.2779846,1.0,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
3.6416893,16.563921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
-27.224142,41.743397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-12.134843,8.800002,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
9.94737,-41.552273,0.0,1.0,0.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,0.0,,1.0,1.0,1.0,0.0,,,,,,
1.4484944,17.27725,0.0,,0.0,0.0,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,1.0,0.0,,0.0,,,,
-1.3203851,-15.86515,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
5.144687,32.310154,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,0.0,0.0,,0.0,,
-27.481976,43.49308,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,
35.316986,-6.223822,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-20.810541,29.20961,,,,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,
-58.4737,8.609859,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,1.0,,
-55.071026,0.9651335,0.0,,,,1.0,,0.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0
-22.181942,11.970298,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,
-11.26868,-19.004257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,0.0,,0.0,,,1.0,,0.0,0.0,0.0,,,,
-11.261472,-19.00363,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,1.0,1.0,0.0,0.0,0.0,,,,
-62.194965,12.99472,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0
-57.844696,10.4058275,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,0.0,,0.0,0.0
-60.346172,12.186419,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,1.0,1.0,
21.855516,-30.944654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,,,
-23.526981,13.951623,,,,,,,0.0,0.0,,1.0,,1.0,0.0,1.0,,,,,1.0,0.0,,,,,,
32.18337,8.58506,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,,,
32.259666,8.685894,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,
8.407244,-26.825905,0.0,0.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,,0.0,,,0.0,,1.0,1.0,1.0,0.0,0.0,,,,
10.038727,-3.8791714,0.0,,,0.0,0.0,0.0,,0.0,,,1.0,0.0,0.0,,,0.0,0.0,1.0,,0.0,,0.0,,,,0.0
22.109604,-28.936836,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,,1.0,0.0,,,,,,
-13.050122,4.5147066,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
1.3636394,20.98091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,1.0,,0.0,0.0,0.0,,,,
0.6410063,44.87328,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,,,1.0,0.0,,0.0,0.0,0.0,0.0,,,,
31.351942,20.634668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
31.85287,20.113419,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
30.577942,17.685276,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
14.012296,-18.198973,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-27.551228,46.685722,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,,,,
-27.710903,45.779293,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,
-30.861282,44.59027,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
28.819698,-11.40262,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,,,0.0,0.0,,,0.0,,,,,,
16.030767,22.899061,,,,,,,,,,,,,,,0.0,,0.0,1.0,,0.0,0.0,0.0,,,,
0.58096725,-1.31495,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
3.1435058,-28.035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,0.0
-56.230564,1.2965537,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0
-59.844555,0.57756895,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,1.0,
-3.7871816,42.42074,,,,,,,0.0,0.0,0.0,1.0,,,0.0,0.0,,,0.0,1.0,,0.0,,1.0,,,,
-6.8977447,0.7798579,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,
-12.733556,15.365861,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
-0.74527824,43.949837,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,0.0,0.0,,,,
